coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed May 06 21:10:10 +0000 2020,,,https://twitter.com/ProjectLincoln/status/1257348720988913666,0,1258142033602060289,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Love it, but one question. “Trump bailed out Wall Street, but not Main Street.” Would these anti-Trump Republicans have bailed out Main Street? I have my doubts. https://t.co/OrPotsAxWd",https://twitter.com/AlDunn45/status/1258142033602060289,Sun Aug 24 17:05:51 +0000 2014,AlDunn45,false,"Public education advocate. Music is love. Civility, compassion, healthy living. Outside is the best side. I contain multitudes. ⚜️⚾️💀🌹⚡️",57643,376,732,9,"North Carolina, USA",Al Dunn,AlDunn45,21173,,,false
,Tue May 05 13:49:32 +0000 2020,,,,0,1257668754739167233,ProjectLincoln,1257348720988913700,1205226529455632400,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ProjectLincoln Deadly accurate line: “Trump bailed out Wall Street but not Main Street.”,https://twitter.com/ReaderLeigh/status/1257668754739167233,Tue Mar 31 00:50:56 +0000 2009,ReaderLeigh,false,,376842,277,1844,10,,readerleigh,ReaderLeigh,63179,,,false
,Fri May 08 19:34:18 +0000 2020,,,,0,1258842683717693440,JoeNBC,1258835546408996900,21619519,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@JoeNBC ""Trump bailed out wall street but not main street."" That is an outright, unequivocal lie. 

The rest is arguably true though",https://twitter.com/newordermarket/status/1258842683717693440,Sun Jan 30 15:59:07 +0000 2011,newordermarket,false,"Of French descent, love wine, croissants, coffee, cigarettes and false bravado in major conflicts.",10364,85,497,3,"Washington, DC ",AnotherBrian,newordermarket,12149,,,false
,Mon May 04 23:04:52 +0000 2020,,,https://twitter.com/ProjectLincoln/status/1257348720988913666,4,1257446120734720004,,,,en,,false,1,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""Trump bailed out Wall Street. But not main street."" https://t.co/hgJyYAJ1vT",https://twitter.com/captain_stavros/status/1257446120734720004,Thu May 30 20:44:28 +0000 2013,captain_stavros,false,Grew up on Quandamooka Land. Live on Guring-Gai Land.,32384,2477,3839,28,"Guring-Gai Land, Australia",St Stephen - Patron Saint of Evil Ones,captain_stavros,123755,,,false
,Thu May 07 21:50:30 +0000 2020,,https://twitter.com/54nightengale/status/1258514570945032192/photo/1,,0,1258514570945032192,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Laura Ingraham
stated on May 4, 2020 in a TV segment:
""There was no real scientific basis for believing that"" social distancing would be necessary, ""since it had never been studied."" https://t.co/f5f0sRd5ts",https://twitter.com/54nightengale/status/1258514570945032192,Sun Nov 06 03:36:09 +0000 2016,54nightengale,false,,44136,192,120,6,,Nightengalejml2,54nightengale,132572,,,false
,Wed May 13 13:33:10 +0000 2020,,,,1,1260563741558689801,dcexaminer,1260408633365540900,18956073,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@dcexaminer @realDonaldTrump Donald Trump falsely stated on May 5, 2020 in an interview on ABC:
Models projecting COVID-19 deaths “are talking about without mitigation.”",https://twitter.com/MB3252/status/1260563741558689801,Sat Aug 01 23:39:34 +0000 2009,MB3252,false,"Fully Vaccinated 
Blue Blood Democrat 
Only Supporting Single pay HealthCare Politicians
I am Retired 
I am Married",93031,11399,11784,26,"Indiana, USA",Mike B,MB3252,134078,,,false
,Fri May 08 03:36:58 +0000 2020,,,https://bit.ly/3dqM6B1,3,1258601763583787009,neumanthehuman,1258595607469527000,1096581708000972800,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@neumanthehuman @Dana_Pruchnicki @TiaBarracini As much as I love the ad, it does include a false and a misleading claim.

""Trump bailed out Wall Street, but not Main Street"" is false—part of the CARES Act benefited small employers. And it was supported by ~all congressional Dems, not just Trump.

https://t.co/KcEnZUG4MQ",https://twitter.com/spicygarage/status/1258601763583787009,Tue Oct 08 20:52:45 +0000 2013,spicygarage,false,"Why #Toronto needs safe, separated #bikeTO lanes, in 3 factual, sourced points: https://t.co/DEUgVKrKxs",105436,598,109,10,"Toronto, Ontario",Spicy Garage,spicygarage,45797,,,false
,Wed May 20 11:30:01 +0000 2020,FakeNews COVID19,,https://zcu.io/lyJb,7,1263069461696790528,,,,en,,false,2,,,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","An article circulating on Facebook claims that Microsoft co-founder Bill Gates said a COVID-19 vaccine could kill almost one million people, citing an interview he gave. This claim is false. #FakeNews #COVID19 @BillGates 

https://t.co/q5jAQpC6Oz",https://twitter.com/boomlive_in/status/1263069461696790528,Sun Mar 16 03:52:50 +0000 2014,boomlive_in,false,"IFCN certified fact-driven journalism. India's first independent online resource to fight misinformation, explain issues and keep the internet safe",1817,68546,1161,605,"Mumbai, India",BOOM Live,boomlive_in,31149,,https://www.boomlive.in/,true
,Tue May 05 13:21:23 +0000 2020,WorstPresidentInHistory,,https://twitter.com/Trump_Detester/status/1257633266284335107,0,1257661671654469632,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Trump BAILED out Wall Street but NOT Main Street. #WorstPresidentInHistory https://t.co/1Ls0nBRMTi,https://twitter.com/law_fab/status/1257661671654469632,Sat May 24 15:13:22 +0000 2014,law_fab,false,Fabulous is my favorite word. 🇨🇦 but I have been absorbed by US Politics the last 5 years. Very proud to follow the journey of The Blue Wave.,103595,216,1006,0,"Nova Scotia, Canada",L A White,law_fab,11102,,,false
,Tue May 05 13:04:09 +0000 2020,,,https://a.msn.com/r/2/BB13BNME?m=en-us&referrerID=InAppShare,1,1257657335151054848,,,,en,,false,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""mourning in America. Today, more than 60,000 Americans have died from a deadly virus Trump ignored.
""With the economy in shambles, more than 26 million Americans out of work, The worst economy in decades. Trump bailed out Wall Street, but not Main Street” https://t.co/m4PurZt6kY",https://twitter.com/Wwolfhunt/status/1257657335151054848,Fri Dec 12 00:05:56 +0000 2014,Wwolfhunt,false,Surgeon. Father. Patriot. Moderate. Humorist. Dog lover. Virginian.,3227,850,973,0,"Middleburg, Va",Bill wolf,Wwolfhunt,53067,,,false
,Tue May 05 14:03:22 +0000 2020,voteJoe MourningInAmerica,https://twitter.com/ProjectLincoln/status/1257348720988913666/video/1,,73,1257672236795858945,,,,en,,false,37,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My best line ‘trump bailed out Wall Street but not Main Street’ 

#voteJoe #MourningInAmerica 

https://t.co/31Mjmq67HX",https://twitter.com/ClintonArdern/status/1257672236795858945,Sat Sep 28 18:56:15 +0000 2019,ClintonArdern,false,,43377,30,896,0,,Albright Ardern Sirleaf Maathai Clinton,ClintonArdern,677,,,false
,Tue May 05 14:47:38 +0000 2020,,,,1,1257683376775008256,,,,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Trump bailed out wall street , but not Main Street.",https://twitter.com/kamodira3/status/1257683376775008256,Thu Apr 16 23:42:50 +0000 2020,kamodira3,false,$LIME,2861,473,835,0,,PARADI$E || BHOVAMANIA,kamodira3,743,,,false
,Mon May 04 18:55:31 +0000 2020,voteblue,,,1,1257383371073781760,joncoopertweets,1257375185721852000,27493883,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@joncoopertweets @ProjectLincoln Pulled no punches - 
“Trump bailed out Wall Street, but not Main Street.”
“Under the Leadership of DT, our country is weaker &amp; sicker &amp; poorer.”
“And now, Americans are asking, if we have another 4 yrs like this, will there even be an America?”
#voteblue",https://twitter.com/WheelsofDJP/status/1257383371073781760,Wed Jun 26 16:10:11 +0000 2013,WheelsofDJP,false,"💔Mom of once baseball/golf son, now he's battling late stage #LymeDisease 8+ yrs 💚 Occasional opinions & finding my voice - #Healthcare & Politics ☮️ NO DM’s",153900,3032,2216,48,Connecticut 🇺🇸,WheelsofDJP,WheelsofDJP,15868,,http://www.DougieJam.com,false
,Tue May 05 12:15:35 +0000 2020,mepolitics,,https://twitter.com/ProjectLincoln/status/1257348720988913666,10,1257645110969466882,,,,en,,false,4,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""The worst economy in decades. Trump bailed out Wall Street but not Main Street.""
#mepolitics https://t.co/6LosagwzFB",https://twitter.com/ASFried/status/1257645110969466882,Fri Feb 06 16:58:05 +0000 2009,ASFried,false,"Nickerson Professor of Political Science, UMaine. Views own.
2021 book: ""At War with Government: How Conservatives Weaponized Distrust from Goldwater to Trump.""",62849,8663,8484,262,Maine,Amy Fried,ASFried,142527,,http://cup.columbia.edu/book/at-war-with-government/9780231551243,false
,Tue May 05 15:12:01 +0000 2020,,https://twitter.com/ProjectLincoln/status/1257264160213217285/video/1,,3,1257689514153136128,realDonaldTrump,1257532112233803800,25073877,en,,false,1,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@realDonaldTrump “Trump bailed out Wall Street, but not Main Street.”  https://t.co/NhQ5iGBScV",https://twitter.com/stsmack/status/1257689514153136128,Sat Apr 18 14:49:08 +0000 2009,stsmack,false,"Principled CA liberal, ready to engage with due respect. Trying to keep it positive; slipping into negative. Go ahead, poke the bear. it might be fun.",6305,8157,8281,4,"Los Angeles, CA",St. Schneef,stsmack,11162,,,false
,Tue May 05 13:20:29 +0000 2020,,,https://www.youtube.com/watch?v=t_yG_-K2MDo,0,1257661443912224768,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trump bailed out Wall Street but not Main Street, we are weaker, sicker and poorer.

https://t.co/a8iBQ2CmqI",https://twitter.com/groutenberg/status/1257661443912224768,Tue Sep 27 17:19:20 +0000 2011,groutenberg,false,"Husband, Dad, Brother, wine guy, likes surf casting, craft beer, loves local music and Grateful Dead",3270,67,484,1,,GMan,groutenberg,7855,,,false
,Thu May 07 11:05:44 +0000 2020,Trump,,https://youtu.be/t_yG_-K2MDo,0,1258352309739937794,,,,en,,false,0,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mourning in America ... #Trump bailed out Wall Street but NOT Main Street !! 
https://t.co/UFhbD170VD via @YouTube",https://twitter.com/MSpiessl/status/1258352309739937794,Wed Oct 12 19:54:00 +0000 2011,MSpiessl,false,https://t.co/bjnRlU7uiL,3486,224,519,12,"Munich, Germany",Mark Spiessl,MSpiessl,4475,,,false
,Wed May 06 15:54:40 +0000 2020,,,,0,1258062633975963650,,,,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","There's mourning in America. Today, more than 60,000 Americans have died from a deadly virus Donald Trump ignored. With the economy in shambles, more than 26 million Americans are out of work -- the worst economy in decades. Trump bailed out Wall Street, but not Main Street. This",https://twitter.com/oppdalloen/status/1258062633975963650,Fri Aug 12 21:55:30 +0000 2016,oppdalloen,false,,16,2,140,0,,Oppdal,oppdalloen,1123,,,false
,Tue May 05 12:24:36 +0000 2020,,,https://twitter.com/anneapplebaum/status/1257577849655037952,0,1257647381421723649,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trump bailed out Wall Street, but not Main Street https://t.co/2OEIfj5edd",https://twitter.com/windmarch/status/1257647381421723649,Sat Mar 28 15:55:21 +0000 2009,windmarch,false,"Passions rule my life, patience escapes me - but I’ll get there 🚴 🐶 🎨🎼 ✍️",11785,488,560,3,,🐇MarchHare,windmarch,10267,,,false
,Tue May 05 15:57:49 +0000 2020,,,https://www.politifact.com/factchecks/2020/may/04/donald-trump/without-evidence-trump-claims-biden-sent-him-apolo/,2,1257701038087303169,,,,en,,false,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Liar Donald Trump falsely claims Joe Biden has “written a letter of apology” for calling Trump’s travel restrictions from China “xenophobic.”

https://t.co/1w4vw0JNrS",https://twitter.com/PCUnitedPage/status/1257701038087303169,Fri Nov 18 01:13:46 +0000 2011,PCUnitedPage,false,"Organization of our efforts is the key to our success. So begins our fight for what was always ours, from those who have taken what was never theirs.",113304,12074,6188,145,United States,PC: United,PCUnitedPage,145255,,,false
,Fri May 08 16:22:57 +0000 2020,,,,4,1258794529328640002,loujacobson,1258419801288069000,140289561,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@loujacobson @PolitiFact Who are you, Louis? You rated this false: “Trump bailed out Wall Street, but not Main Street."" Bailed out means said entity is no longer sinking. Wall Street is bailed out. Main Street is NOT BAILED OUT. Main Street is still sinking. CLAIM IS TRUE. Who are you? Why are you lying?",https://twitter.com/msbellaf/status/1258794529328640002,Mon Apr 06 15:55:57 +0000 2009,msbellaf,false,"Mississippian & New Yorker. Former: @NatGeo @CBS @WebMD. Now: Healthcare Tech Company Senior HR Manager. Wife to Brian & care for 🐈 Bowie, 🐈 Iggy, 🐈 Louie",35656,1655,960,36,"Brooklyn, NY / Yazoo, MS","Bella ""DC STATEHOOD NOW"" Allen",msbellaf,58661,,,false
,Wed May 06 05:12:17 +0000 2020,,,,6,1257900974934351872,BarbaraHFlowers,1257900851533713400,335195929,en,,,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@gorgeousdunny1 Trump bailed out Wall Street, but not Main Street. This afternoon, millions of Americans will apply for unemployment. And with their savings run out, many are giving up hope. Millions worry that a loved one won't survive COVID-19. There's mourning in America.",https://twitter.com/BarbaraHFlowers/status/1257900974934351872,Thu Jul 14 09:13:55 +0000 2011,BarbaraHFlowers,false,"What interests me is not party politics but good policy, adherence to the rule of law, respect for democratic institutions, good governance.",45497,3675,3493,50,"Ipswich, Qld",Lord Darnley,BarbaraHFlowers,100825,,,false
,Wed May 06 11:00:28 +0000 2020,,,https://www.theglobeandmail.com/business/international-business/us-business/article-us-processes-over-500-billion-in-small-business-loans-to-stem/ https://twitter.com/BenHowe/status/1257855514173636608,0,1257988595161477121,,,,en,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I made to ""Trump bailed out Wall street but not Main street"" then stopped.

Lies sell short term. But don't win elections.

Eventually people learn the truth.

https://t.co/VJlHWmoTBw https://t.co/oBqmsOILb0",https://twitter.com/John7Istheman/status/1257988595161477121,Mon Dec 30 22:47:32 +0000 2013,John7Istheman,false,"It's time technology be used for good. 
#VR #Deeplearning #AI #Rejuvenation 

Ethos, Pathos, Logos 

Toronto | South Florida",112351,1326,4884,191,Centre of the universe Toronto,John,John7Istheman,136690,,,false
,Tue May 05 17:16:40 +0000 2020,,,,2,1257720880974704640,realDonaldTrump,1257714716492722200,25073877,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@realDonaldTrump “TRUMP BAILED OUT WALL STREET BUT NOT MAIN STREET” 
Love you @ProjectLincoln",https://twitter.com/Road_trippn/status/1257720880974704640,Sun Apr 16 16:28:35 +0000 2017,Road_trippn,false,Proud Virginian! life is all about family & furbabys! Proud resister and fierce fighter against blatant racism! ❤️President Biden & Flotus Dr. Jill!,109726,6505,6208,21,United States,Emmyjo,Road_trippn,155890,,,false
,Tue Jun 16 05:13:35 +0000 2020,,,,0,1272759203686305792,commonsensejan,1272733500118986800,785902212480315400,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@commonsensejan @homen2 Says Joe Biden has “written a letter of apology” for calling Trump’s travel restrictions from China “xenophobic.”  Never happened.,https://twitter.com/rhunt0511/status/1272759203686305792,Tue Apr 26 05:06:45 +0000 2016,rhunt0511,false,,4464,44,97,0,,Roderick Hunt,rhunt0511,3456,,,false
